id,name,iataCode,oaciCode,type,deparmentId,department,cityId,city,latitude,longitude
34,Aeropuerto Jorge Enrique González,SJE,SKSJ,Nacional,17,"{'id': 17, 'name': 'Guaviare', 'description': 'Guaviare es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es San José del Guaviare. Está ubicado en la región Amazonia, limitando al norte con Meta, al noreste con Vichada, al oeste con Guainía y al sur con Vaupés y Caquetá. Con 77,276 hab. según estimaciones del DANE,5\u200b es el quinto departamento menos poblado —por delante de Amazonas, San Andrés y Providencia, Guainía y Vaupés— y con 2,04 hab/km², el quinto menos densamente poblado, por delante de Vaupés, Amazonas, Vichada y Guainía, el menos densamente poblado', 'cityCapitalId': 654, 'municipalities': 4, 'surface': 53460, 'population': 90357, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 4, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",654,"{'id': 654, 'name': 'San José del Guaviare', 'description': 'San José del Guaviare es un municipio colombiano, capital del departamento de Guaviare. Comenzó a formarse en 1960, vinculado a las actividades colonizadoras de la región selvática y como núcleo de apoyo a las mismas. En 1976 recibió el estatus de municipio y su crecimiento demográfico, desde entonces, se ha proyectado rápidamente.', 'surface': 16178, 'population': 52815, 'postalCode': '950001', 'departmentId': 17, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-72.63883975,2.5728217179895
27,Aeropuerto Benito Salas,NVA,SKNV,Nacional,18,"{'id': 18, 'name': 'Huila', 'description': 'Huila es uno de los treinta y dos departamentos que junto con Bogotá, Distrito Capital, conforman la República de Colombia. Su capital y ciudad más poblada es Neiva. Está ubicado al suroeste del país, en la región andina, limitando al norte con Tolima y Cundinamarca, al este con Meta, al sur con Caquetá y al oeste con Cauca.', 'cityCapitalId': 657, 'municipalities': 37, 'surface': 19890, 'population': 1140932, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",657,"{'id': 657, 'name': 'Neiva', 'description': 'Neiva es un municipio colombiano, capital del departamento de Huila. Yace entre la cordillera Central y Oriental, en una planicie sobre la margen oriental del río Magdalena, en el valle del mismo nombre, cruzada por el río Las Ceibas y el río del Oro. Su extensión territorial de 1533 km², su altura de 442 metros sobre el nivel del mar y su temperatura promedio de 27.7\xa0', 'surface': 1553, 'population': 367401, 'postalCode': '410001', 'departmentId': 18, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.2929522178244,2.9475695070153
29,Aeropuerto Contador,PTX,SKPI,Nacional,18,"{'id': 18, 'name': 'Huila', 'description': 'Huila es uno de los treinta y dos departamentos que junto con Bogotá, Distrito Capital, conforman la República de Colombia. Su capital y ciudad más poblada es Neiva. Está ubicado al suroeste del país, en la región andina, limitando al norte con Tolima y Cundinamarca, al este con Meta, al sur con Caquetá y al oeste con Cauca.', 'cityCapitalId': 657, 'municipalities': 37, 'surface': 19890, 'population': 1140932, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",681,"{'id': 681, 'name': 'Pitalito', 'description': 'Pitalito es un municipio colombiano localizado en el suroriente del departamento del Huila. Yace sobre el valle del Magdalena y sobre el vértice que forman las Cordilleras central y oriental. Su extensión territorial de 653km², su altura de 1318 metros sobre el nivel del mar y su temperatura promedio de 18-21\xa0', 'surface': 653, 'population': 128600, 'postalCode': '417030', 'departmentId': 18, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-76.0903327243934,1.8573393912767
8,Aeropuerto Internacional Alfredo Vásquez Cobo,LET,SKLT,Internacional,1,"{'id': 1, 'name': 'Amazonas', 'description': 'Amazonas es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Leticia. Está ubicado en el extremo sur del país, en gran parte al sur de la línea ecuatorial, en la región Amazonia. Limita al norte con Caquetá y Vaupés, al este con el estado brasileño del mismo nombre, al sur con el departamento peruano de Loreto y al oeste con Putumayo. Con 110 000 km² es el departamento más extenso de Colombia, con unos 75\xa0000 habitantes en 2015, el cuarto menos poblado —por delante de Vichada, Vaupés y Guainía, el menos poblado— y con 0.68\xa0hab/km², el tercero menos densamente poblado, por delante de Vichada y Guainía, el menos densamente poblado.', 'cityCapitalId': 1, 'municipalities': 2, 'surface': 109665, 'population': 82068, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 4, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1,"{'id': 1, 'name': 'Leticia', 'description': 'Leticia es un municipio fronterizo colombiano, es la capital del departamento del Amazonas. Se encuentra localizado en el extremo sur del país sobre las márgenes del río Amazonas, al sur del área no municipalizada de Tarapacá y al oriente del municipio de Puerto Nariño. Su extensión territorial es de 5968 km², su altura de 82 metros sobre el nivel del mar', 'surface': 5968, 'population': 42280, 'postalCode': '910001', 'departmentId': 1, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-69.9424648377189,-4.1925091084901
15,Aeropuerto Antonio Roldán Betancourt,APO,SKLC,Nacional,2,"{'id': 2, 'name': 'Antioquia', 'description': 'Antioquia es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Medellín, la segunda ciudad más poblada del país. Está ubicado al noroccidente colombiano, en las regiones Andina y Caribe, limitando al norte con el mar Caribe (océano Atlántico), Córdoba y Bolívar, al este con Santander y Boyacá, al sur con Caldas y Risaralda, y al oeste con Chocó. Con unos 6 500 000 habitantes en 2015 es el departamento más poblado, y con 63 600 km², el sexto más extenso, superado por Amazonas, Vichada, Caquetá, Meta y Guainía.', 'cityCapitalId': 12, 'municipalities': 125, 'surface': 63612, 'population': 6887306, 'phonePrefix': '4', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",41,"{'id': 41, 'name': 'Carepa', 'description': '', 'surface': None, 'population': None, 'postalCode': None, 'departmentId': 2, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-76.7157690002458,7.8118166595081
23,Aeropuerto San Luis,IPI,SKIP,Nacional,22,"{'id': 22, 'name': 'Nariño', 'description': 'Nariño es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es San Juan de Pasto. Está ubicado en el extremo suroeste del país, en las regiones andina y pacífica, limitando al norte con Cauca, al este con Putumayo, al sur con las provincias de Esmeraldas, Carchi y Sucumbíos de la República de Ecuador y al oeste con el océano Pacífico. Fue fundado en 1904 con la unión de lo que eran las provincias de Pasto y Obando.', 'cityCapitalId': 769, 'municipalities': 64, 'surface': 33268, 'population': 1629181, 'phonePrefix': '2', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 2, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",791,"{'id': 791, 'name': 'Ipiales', 'description': 'Ipiales es un municipio colombiano ubicado en el departamento de Nariño. Situado en la frontera con Ecuador, en el nudo de los Pastos, en el altiplano andino, relativamente cerca de la costa del océano Pacífico (aproximadamente a cinco horas en bus), al pie de monte amazónico y a la línea equinoccial, siendo una región panamazónica.', 'surface': 1707, 'population': 148000, 'postalCode': '524060', 'departmentId': 22, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-77.6718766794525,0.8619641456924
28,Aeropuerto Antonio Nariño,PSO,SKPS,Nacional,22,"{'id': 22, 'name': 'Nariño', 'description': 'Nariño es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es San Juan de Pasto. Está ubicado en el extremo suroeste del país, en las regiones andina y pacífica, limitando al norte con Cauca, al este con Putumayo, al sur con las provincias de Esmeraldas, Carchi y Sucumbíos de la República de Ecuador y al oeste con el océano Pacífico. Fue fundado en 1904 con la unión de lo que eran las provincias de Pasto y Obando.', 'cityCapitalId': 769, 'municipalities': 64, 'surface': 33268, 'population': 1629181, 'phonePrefix': '2', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 2, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",769,"{'id': 769, 'name': 'Pasto', 'description': 'Pasto es un municipio colombiano, capital del departamento de Nariño, cuya cabecera municipal ostenta el nombre de San Juan de Pasto. Se ubica en el suroccidente de la nación, en la región Andina.', 'surface': 1181, 'population': 460638, 'postalCode': '520001', 'departmentId': 22, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-77.2909833329443,1.3965964448241
36,Aeropuerto La Florida,TCO,SKCO,Nacional,22,"{'id': 22, 'name': 'Nariño', 'description': 'Nariño es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es San Juan de Pasto. Está ubicado en el extremo suroeste del país, en las regiones andina y pacífica, limitando al norte con Cauca, al este con Putumayo, al sur con las provincias de Esmeraldas, Carchi y Sucumbíos de la República de Ecuador y al oeste con el océano Pacífico. Fue fundado en 1904 con la unión de lo que eran las provincias de Pasto y Obando.', 'cityCapitalId': 769, 'municipalities': 64, 'surface': 33268, 'population': 1629181, 'phonePrefix': '2', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 2, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",828,"{'id': 828, 'name': 'San Andrés de Tumaco', 'description': '', 'surface': None, 'population': None, 'postalCode': None, 'departmentId': 22, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-78.7515257366375,1.8125020644884
6,Aeropuerto Internacional Camilo Daza,CUC,SKCC,Internacional,23,"{'id': 23, 'name': 'Norte de Santander', 'description': 'Norte de Santander es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es la ciudad de Cúcuta. Es una entidad territorial que goza de autonomía para la administración de los asuntos seccionales y la planificación y promoción del desarrollo económico y social dentro de su territorio, tiene una extensión de 22.648 km², que equivalen al 1.91% del territorio nacional, ubicado en la región nororiental de Colombia. Limita al norte y al este con los estados de Zulia y Táchira de Venezuela, al sur con los departamentos de Boyacá y Santander, y al oeste con Santander y Cesar.', 'cityCapitalId': 870, 'municipalities': 40, 'surface': 21658, 'population': 1651278, 'phonePrefix': '7', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",870,"{'id': 870, 'name': 'Cúcuta', 'description': 'Cúcuta, oficialmente San José de Cúcuta, es un municipio colombiano, capital del departamento de Norte de Santander y núcleo del Área Metropolitana de Cúcuta. La ciudad está situada en el valle homónimo, al pie de la Cordillera Oriental de los Andes Colombianos, próxima a la frontera con Venezuela. Comprende una superficie aproximada de 1117 km², con un área urbana de 64 km² (dividida en 10 comunas) y un área rural de 1053 km² (dividida en 10 corregimientos)', 'surface': 1117, 'population': 777106, 'postalCode': '540001', 'departmentId': 23, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-72.5140555000538,7.9313999994753
10,Aeropuerto Internacional Matecaña,PEI,SKPE,Internacional,26,"{'id': 26, 'name': 'Risaralda', 'description': 'Risaralda es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital y ciudad más poblada es Pereira. Está ubicado en el centro-oeste del país, en la región andina, limitando al norte con Antioquia, al este con Caldas y Tolima, al sur con Quindío y Valle del Cauca, y al oeste con Chocó. Con 4140 km² es el cuarto departamento menos extenso', 'cityCapitalId': 897, 'municipalities': 14, 'surface': 4140, 'population': 977829, 'phonePrefix': '6', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",897,"{'id': 897, 'name': 'Pereira', 'description': 'Pereira es un municipio colombiano, capital del departamento de Risaralda. Es la ciudad más poblada de la región del eje cafetero; integra el Área Metropolitana de Centro Occidente junto con los municipios de Dosquebradas y La Virginia. Está ubicada en la región centro-occidente del país, en el valle del río Otún en la Cordillera Central de los Andes colombianos.', 'surface': 702, 'population': 477027, 'postalCode': '660000', 'departmentId': 26, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.7393969995227,4.81269699992
31,Aeropuerto El Embrujo,PVA,SKPV,Nacional,27,"{'id': 27, 'name': 'San Andrés y Providencia', 'description': 'El archipiélago de San Andrés, Providencia y Santa Catalina (en inglés y criollo sanandresano: Archipelago of San Andrés, Providencia and Santa Catalina) es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es San Andrés. Está ubicado al oeste del mar Caribe (océano Atlántico) en Centroamérica, a 775 km (480 millas náuticas) al noroeste de la costa atlántica del territorio continental del país, y a 220 km (140 millas náuticas) de las costas orientales de Nicaragua', 'cityCapitalId': 912, 'municipalities': 2, 'surface': 44, 'population': 65228, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 6, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",911,"{'id': 911, 'name': 'Providencia', 'description': '', 'surface': None, 'population': None, 'postalCode': None, 'departmentId': 27, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-81.3562680941978,13.7389202003514
11,Aeropuerto Internacional Gustavo Rojas Pinilla,ADZ,SKSP,Internacional,27,"{'id': 27, 'name': 'San Andrés y Providencia', 'description': 'El archipiélago de San Andrés, Providencia y Santa Catalina (en inglés y criollo sanandresano: Archipelago of San Andrés, Providencia and Santa Catalina) es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es San Andrés. Está ubicado al oeste del mar Caribe (océano Atlántico) en Centroamérica, a 775 km (480 millas náuticas) al noroeste de la costa atlántica del territorio continental del país, y a 220 km (140 millas náuticas) de las costas orientales de Nicaragua', 'cityCapitalId': 912, 'municipalities': 2, 'surface': 44, 'population': 65228, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 6, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",912,"{'id': 912, 'name': 'San Andrés', 'description': 'San Andrés, conocido localmente como North End o Sector del Centro es el centro administrativo, turístico y comercial del departamento colombiano de San Andrés, Providencia y Santa Catalina.', 'surface': 26, 'population': 71305, 'postalCode': '880001', 'departmentId': 27, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-81.7508146050185,12.9863770653654
17,Aeropuerto Yariguíes,EJA,SKEJ,Nacional,28,"{'id': 28, 'name': 'Santander', 'description': 'Santander es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Bucaramanga. Está ubicado al noreste del país, en la región andina, limitando al norte con Cesar y Norte de Santander, al este y sur con Boyacá, al oeste con Antioquia y al noroeste con Bolívar.7\u200b Con unos 2 280 908 habitantes en 2018 es el sexto departamento por población. Recibe su nombre en alusión a Francisco de Paula Santander, prócer de la independencia de la Nueva Granada', 'cityCapitalId': 915, 'municipalities': 87, 'surface': 30537, 'population': 2324090, 'phonePrefix': '7', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",921,"{'id': 921, 'name': 'Barrancabermeja', 'description': 'Barrancabermeja, oficialmente Distrito Especial, Portuario, Industrial, Turístico y Biodiverso de Barrancabermeja, es un distrito colombiano ubicado a orillas del río Magdalena, en la parte occidental del departamento de Santander. Es la ciudad industrial más importante del departamento de Santander, sede de la refinería de petróleo más grande del país y es la capital de la Provincia de Yariguíes', 'surface': 1154, 'population': 210729, 'postalCode': '687031', 'departmentId': 28, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-73.8081229637694,7.0263237634695
18,Aeropuerto Las Brujas,CZU,SKGO,Nacional,29,"{'id': 29, 'name': 'Sucre', 'description': 'Sucre es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Sincelejo. Está ubicado al norte del país, en la región Caribe, limitando al norte con el mar Caribe (océano Atlántico), al este con Bolívar y al oeste con Córdoba. Con 10 670 km² es el sexto departamento menos extenso', 'cityCapitalId': 1000, 'municipalities': 26, 'surface': 10917, 'population': 972350, 'phonePrefix': '5', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 1, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1025,"{'id': 1025, 'name': 'Corozal', 'description': '', 'surface': None, 'population': None, 'postalCode': None, 'departmentId': 29, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.283496709794,9.3330061196758
42,Aeropuerto José Celestino Mútis,MQU,SKQU,Nacional,30,"{'id': 30, 'name': 'Tolima', 'description': 'Tolima es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Ibagué. Está ubicado en el centro-oeste del país, en la región andina, limitando al norte con Caldas, al este con Cundinamarca, al sur con Huila y Cauca; y al oeste con Valle del Cauca, Quindío y Risaralda.6\u200b El río Magdalena atraviesa Tolima de sur a norte.', 'cityCapitalId': 1069, 'municipalities': 47, 'surface': 23562, 'population': 1346935, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1045,"{'id': 1045, 'name': 'Mariquita', 'description': '', 'surface': None, 'population': None, 'postalCode': None, 'departmentId': 30, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-77.3924431796939,6.2018542824888
49,Base Aérea de Tolemaida,TOL,SKTI,Militar,30,"{'id': 30, 'name': 'Tolima', 'description': 'Tolima es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Ibagué. Está ubicado en el centro-oeste del país, en la región andina, limitando al norte con Caldas, al este con Cundinamarca, al sur con Huila y Cauca; y al oeste con Valle del Cauca, Quindío y Risaralda.6\u200b El río Magdalena atraviesa Tolima de sur a norte.', 'cityCapitalId': 1069, 'municipalities': 47, 'surface': 23562, 'population': 1346935, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1046,"{'id': 1046, 'name': 'Melgar', 'description': '', 'surface': None, 'population': None, 'postalCode': None, 'departmentId': 30, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-74.69368966,4.26057385
22,Aeropuerto Perales,IBE,SKIB,Nacional,30,"{'id': 30, 'name': 'Tolima', 'description': 'Tolima es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Ibagué. Está ubicado en el centro-oeste del país, en la región andina, limitando al norte con Caldas, al este con Cundinamarca, al sur con Huila y Cauca; y al oeste con Valle del Cauca, Quindío y Risaralda.6\u200b El río Magdalena atraviesa Tolima de sur a norte.', 'cityCapitalId': 1069, 'municipalities': 47, 'surface': 23562, 'population': 1346935, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 5, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1069,"{'id': 1069, 'name': 'Ibagué', 'description': 'Ibagué es un municipio colombiano ubicado en el centro-occidente de Colombia, sobre la Cordillera Central de los Andes entre el Cañón del Combeima y el Valle del Magdalena, en cercanías del Nevado del Tolima. Es la capital del departamento de Tolima. Se encuentra a una altitud promedio de 1285', 'surface': 1439, 'population': 541101, 'postalCode': '730001', 'departmentId': 30, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.1362566704888,4.4836695781705
40,Aeropuerto Santa Ana,CRC,SKGO,Nacional,31,"{'id': 31, 'name': 'Valle del Cauca', 'description': 'Valle del Cauca es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Cali. Está ubicado en las regiones Andina y del Pacífico, limitando al norte con Chocó y Risaralda, al este con Quindío y Tolima, al sur con Cauca y al oeste con el océano Pacífico. Con 4 600 000 habitantes en 2015 es el segundo departamento más poblado', 'cityCapitalId': 1093, 'municipalities': 42, 'surface': 22140, 'population': 4589278, 'phonePrefix': '2', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 2, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1079,"{'id': 1079, 'name': 'Cartago', 'description': 'Cartago es un municipio colombiano ubicado al norte del departamento del Valle del Cauca, que está localizado a orillas del río La Vieja y por el costado occidental de su territorio transcurre el río Cauca. Es conocido como La Villa de Robledo y también como La ciudad del Sol más alegre de Colombia. Fue fundado inicialmente en 1540 en el lugar donde hoy se encuentra la ciudad de Pereira', 'surface': 279, 'population': 134963, 'postalCode': '762021', 'departmentId': 31, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-75.9559332997874,4.7584693994114
26,Aeropuerto Fabio Alberto León Bentley,MVP,SKMU,Nacional,32,"{'id': 32, 'name': 'Vaupés', 'description': 'Vaupés es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Mitú. Está ubicado al sureste del país, en la región Amazonía, limitando al norte con el Guaviare y Guainía, al este con Brasil, al sur con Amazonas y al oeste con el Caquetá. Con unos 43 000 habitantes en 2015 es el segundo departamento menos poblado', 'cityCapitalId': 1115, 'municipalities': 3, 'surface': 54135, 'population': 48932, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 4, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1115,"{'id': 1115, 'name': 'Mitú', 'description': 'Mitú es la capital del departamento del Vaupés, ubicado en la parte suroriental de Colombia y sobre la frontera con Brasil. El municipio se localiza predominantemente sobre la margen derecha del río Vaupés. Con cerca de 16.422 km², según el censo del DANE, y con una población aproximada de 16.580 habitantes, en donde predominan 27 etnias indígenas diferentes', 'surface': 16422, 'population': 31568, 'postalCode': '970001', 'departmentId': 32, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-70.233836332802,1.253548741618
48,Base Aérea de Marandúa,MQZ,SKUA,Militar,33,"{'id': 33, 'name': 'Vichada', 'description': 'Vichada es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Puerto Carreño. Está ubicado al este del país, en las regiones Orinoquía y Amazonia, limitando al norte con Casanare y Arauca, al norte y este con Venezuela, al sur con Guainía, al suroeste con Guaviare y al oeste con Meta.', 'cityCapitalId': 1121, 'municipalities': 4, 'surface': 100242, 'population': 115778, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 3, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1121,"{'id': 1121, 'name': 'Puerto Carreño', 'description': 'Puerto Carreño es un municipio colombiano, capital del departamento de Vichada. Su población es de 15.753 habitantes, su área de 12.409 km² y está sobre la frontera con Venezuela, colindando al norte del río Meta con Puerto Páez. Fue fundada en 1922, sobre la confluencia de los ríos Orinoco y Meta;', 'surface': 12409, 'population': 15753, 'postalCode': '990001', 'departmentId': 33, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-68.6871021,5.525512256
32,Aeropuerto Germán Olano,PCR,SKPC,Nacional,33,"{'id': 33, 'name': 'Vichada', 'description': 'Vichada es uno de los treinta y dos departamentos que, junto con Bogotá, Distrito Capital, forman la República de Colombia. Su capital es Puerto Carreño. Está ubicado al este del país, en las regiones Orinoquía y Amazonia, limitando al norte con Casanare y Arauca, al norte y este con Venezuela, al sur con Guainía, al suroeste con Guaviare y al oeste con Meta.', 'cityCapitalId': 1121, 'municipalities': 4, 'surface': 100242, 'population': 115778, 'phonePrefix': '8', 'countryId': 1, 'cityCapital': None, 'country': None, 'cities': None, 'regionId': 3, 'region': None, 'naturalAreas': None, 'maps': None, 'indigenousReservations': None, 'airports': [None]}",1121,"{'id': 1121, 'name': 'Puerto Carreño', 'description': 'Puerto Carreño es un municipio colombiano, capital del departamento de Vichada. Su población es de 15.753 habitantes, su área de 12.409 km² y está sobre la frontera con Venezuela, colindando al norte del río Meta con Puerto Páez. Fue fundada en 1922, sobre la confluencia de los ríos Orinoco y Meta;', 'surface': 12409, 'population': 15753, 'postalCode': '990001', 'departmentId': 33, 'department': None, 'touristAttractions': None, 'presidents': None, 'indigenousReservations': None, 'airports': [None], 'radios': None, 'urbanCenters': None, 'higherEducationInstitutions': None, 'televisionChannels': None}",-67.5211059471026,6.4059295914722
